timestamps,TransSelectedGear,TransCurrentGear,TransOutputShaftSpeed,TransInputShaftSpeed,TransShiftInProcess,Time,StateChange
2024-08-05 10:20:11.654514245-03:00,8.0,8.0,750.75,1455.375,b'Shift is not in process',161.654514245,0
2024-08-05 10:20:11.664395824-03:00,8.0,8.0,749.625,1458.875,b'Shift is not in process',161.664395824,0
2024-08-05 10:20:11.674504156-03:00,8.0,8.0,750.0,1456.25,b'Shift is not in process',161.674504156,0
2024-08-05 10:20:11.684400984-03:00,8.0,8.0,748.75,1452.875,b'Shift is not in process',161.684400984,0
2024-08-05 10:20:11.694590553-03:00,8.0,8.0,748.625,1451.25,b'Shift is not in process',161.694590553,0
2024-08-05 10:20:11.704436146-03:00,8.0,8.0,748.625,1454.125,b'Shift is not in process',161.704436146,0
2024-08-05 10:20:11.714384975-03:00,8.0,8.0,749.625,1454.625,b'Shift is not in process',161.714384975,0
2024-08-05 10:20:11.724269803-03:00,8.0,8.0,749.25,1455.25,b'Shift is not in process',161.724269803,0
2024-08-05 10:20:11.728525741-03:00,8.0,8.0,749.4045168069971,1454.1168767486877,b'Shift is not in process',161.728525741,0
2024-08-05 10:20:11.734598626-03:00,8.0,8.0,749.625,1452.5,b'Shift is not in process',161.734598626,0
2024-08-05 10:20:11.744471703-03:00,8.0,8.0,749.125,1457.0,b'Shift is not in process',161.74447170300002,0
2024-08-05 10:20:11.754501050-03:00,8.0,8.0,750.25,1458.5,b'Shift is not in process',161.75450105000002,0
2024-08-05 10:20:11.764334376-03:00,8.0,8.0,751.125,1457.625,b'Shift is not in process',161.76433437600002,0
2024-08-05 10:20:11.774527211-03:00,8.0,8.0,750.125,1459.25,b'Shift is not in process',161.77452721100002,0
2024-08-05 10:20:11.784523041-03:00,8.0,8.0,751.125,1462.875,b'Shift is not in process',161.784523041,0
2024-08-05 10:20:11.794408854-03:00,8.0,8.0,753.125,1466.375,b'Shift is not in process',161.794408854,0
2024-08-05 10:20:11.804397449-03:00,8.0,8.0,754.25,1464.75,b'Shift is not in process',161.80439744900002,0
2024-08-05 10:20:11.814326513-03:00,8.0,8.0,755.0,1466.625,b'Shift is not in process',161.814326513,0
2024-08-05 10:20:11.824279108-03:00,8.0,8.0,756.0,1471.625,b'Shift is not in process',161.824279108,0
2024-08-05 10:20:11.828755519-03:00,8.0,8.0,756.1613228358339,1473.0769055225048,b'Shift is not in process',161.828755519,0
2024-08-05 10:20:11.834684666-03:00,8.0,8.0,756.375,1475.0,b'Shift is not in process',161.83468466600002,0
2024-08-05 10:20:11.844522023-03:00,8.0,8.0,756.625,1473.75,b'Shift is not in process',161.844522023,0
2024-08-05 10:20:11.854515354-03:00,8.0,8.0,758.125,1475.375,b'Shift is not in process',161.854515354,0
2024-08-05 10:20:11.864284663-03:00,8.0,8.0,758.625,1479.125,b'Shift is not in process',161.864284663,0
2024-08-05 10:20:11.874352996-03:00,8.0,8.0,761.5,1481.875,b'Shift is not in process',161.874352996,0
2024-08-05 10:20:11.884309341-03:00,8.0,8.0,761.625,1482.375,b'Shift is not in process',161.884309341,0
2024-08-05 10:20:11.894363422-03:00,8.0,8.0,763.25,1484.0,b'Shift is not in process',161.894363422,0
2024-08-05 10:20:11.904311752-03:00,8.0,8.0,763.875,1486.375,b'Shift is not in process',161.904311752,0
2024-08-05 10:20:11.914297816-03:00,8.0,8.0,764.375,1490.5,b'Shift is not in process',161.91429781600002,0
2024-08-05 10:20:11.924197660-03:00,8.0,8.0,765.5,1484.25,b'Shift is not in process',161.92419766,0
2024-08-05 10:20:11.928545584-03:00,8.0,8.0,765.7103938304558,1484.8285830337536,b'Shift is not in process',161.928545584,0
2024-08-05 10:20:11.934530482-03:00,8.0,8.0,766.0,1485.625,b'Shift is not in process',161.934530482,0
2024-08-05 10:20:11.944347808-03:00,8.0,8.0,765.875,1486.875,b'Shift is not in process',161.944347808,0
2024-08-05 10:20:11.954436891-03:00,8.0,8.0,767.625,1486.25,b'Shift is not in process',161.954436891,0
2024-08-05 10:20:11.964250217-03:00,8.0,8.0,766.625,1484.25,b'Shift is not in process',161.964250217,0
2024-08-05 10:20:11.974282064-03:00,8.0,8.0,766.375,1482.875,b'Shift is not in process',161.97428206400002,0
2024-08-05 10:20:11.984257878-03:00,8.0,8.0,766.75,1483.625,b'Shift is not in process',161.98425787800002,0
2024-08-05 10:20:11.994263725-03:00,8.0,8.0,765.375,1483.375,b'Shift is not in process',161.994263725,0
2024-08-05 10:20:12.004240289-03:00,8.0,8.0,764.625,1479.75,b'Shift is not in process',162.00424028900002,0
2024-08-05 10:20:12.014112882-03:00,8.0,8.0,764.25,1480.25,b'Shift is not in process',162.014112882,0
2024-08-05 10:20:12.024140213-03:00,8.0,8.0,762.125,1479.75,b'Shift is not in process',162.024140213,0
2024-08-05 10:20:12.028644626-03:00,8.0,8.0,762.6686397184814,1479.6412720563037,b'Shift is not in process',162.02864462600002,0
2024-08-05 10:20:12.034497286-03:00,8.0,8.0,763.375,1479.5,b'Shift is not in process',162.034497286,0
2024-08-05 10:20:12.044338113-03:00,8.0,8.0,762.875,1480.625,b'Shift is not in process',162.044338113,0
2024-08-05 10:20:12.054331693-03:00,8.0,8.0,763.125,1479.875,b'Shift is not in process',162.05433169300002,0
2024-08-05 10:20:12.064329023-03:00,8.0,8.0,763.875,1481.75,b'Shift is not in process',162.064329023,0
2024-08-05 10:20:12.074377355-03:00,8.0,8.0,765.625,1484.625,b'Shift is not in process',162.07437735500002,0
2024-08-05 10:20:12.084233197-03:00,8.0,8.0,765.125,1485.125,b'Shift is not in process',162.084233197,0
2024-08-05 10:20:12.094198778-03:00,8.0,8.0,765.625,1489.125,b'Shift is not in process',162.09419877800002,0
2024-08-05 10:20:12.104187108-03:00,8.0,8.0,765.875,1489.125,b'Shift is not in process',162.10418710800002,0
2024-08-05 10:20:12.114080435-03:00,8.0,8.0,767.875,1491.375,b'Shift is not in process',162.114080435,0
2024-08-05 10:20:12.124072266-03:00,8.0,8.0,769.125,1492.75,b'Shift is not in process',162.124072266,0
2024-08-05 10:20:12.128460191-03:00,8.0,8.0,769.2837554244776,1494.0200433958212,b'Shift is not in process',162.12846019100002,0
2024-08-05 10:20:12.134437089-03:00,8.0,8.0,769.5,1495.75,b'Shift is not in process',162.13443708900002,0
2024-08-05 10:20:12.144222165-03:00,8.0,8.0,769.5,1499.5,b'Shift is not in process',162.144222165,0
2024-08-05 10:20:12.154223495-03:00,8.0,8.0,771.25,1503.875,b'Shift is not in process',162.154223495,0
2024-08-05 10:20:12.164160824-03:00,8.0,8.0,772.125,1504.5,b'Shift is not in process',162.16416082400002,0
2024-08-05 10:20:12.174192405-03:00,8.0,8.0,773.125,1505.125,b'Shift is not in process',162.174192405,0
2024-08-05 10:20:12.184136-03:00,8.0,8.0,774.625,1507.625,b'Shift is not in process',162.18413600000002,0
2024-08-05 10:20:12.194105564-03:00,8.0,8.0,775.875,1509.625,b'Shift is not in process',162.194105564,0
2024-08-05 10:20:12.204122661-03:00,8.0,8.0,776.75,1511.5,b'Shift is not in process',162.204122661,0
2024-08-05 10:20:12.213987488-03:00,8.0,8.0,777.25,1514.5,b'Shift is not in process',162.21398748800001,0
2024-08-05 10:20:12.224019319-03:00,8.0,8.0,778.0,1515.75,b'Shift is not in process',162.224019319,0
2024-08-05 10:20:12.228491480-03:00,8.0,8.0,778.8121301115373,1516.1831360594865,b'Shift is not in process',162.22849148,0
2024-08-05 10:20:12.234344391-03:00,8.0,8.0,779.875,1516.75,b'Shift is not in process',162.234344391,0
2024-08-05 10:20:12.244189483-03:00,8.0,8.0,779.5,1515.375,b'Shift is not in process',162.244189483,0
2024-08-05 10:20:12.254099046-03:00,8.0,8.0,779.625,1517.25,b'Shift is not in process',162.25409904600002,0
2024-08-05 10:20:12.264096392-03:00,8.0,8.0,780.75,1518.0,b'Shift is not in process',162.264096392,0
2024-08-05 10:20:12.274104473-03:00,8.0,8.0,781.125,1517.0,b'Shift is not in process',162.27410447300002,0
2024-08-05 10:20:12.284072037-03:00,8.0,8.0,781.625,1515.875,b'Shift is not in process',162.28407203700002,0
2024-08-05 10:20:12.294050133-03:00,8.0,8.0,782.0,1515.125,b'Shift is not in process',162.294050133,0
2024-08-05 10:20:12.304066698-03:00,8.0,8.0,781.5,1515.375,b'Shift is not in process',162.304066698,0
2024-08-05 10:20:12.313996292-03:00,8.0,8.0,782.25,1516.125,b'Shift is not in process',162.313996292,0
2024-08-05 10:20:12.323943606-03:00,8.0,8.0,781.0,1514.625,b'Shift is not in process',162.323943606,0
2024-08-05 10:20:12.328196043-03:00,8.0,8.0,781.0516419053878,1514.3667904730612,b'Shift is not in process',162.32819604300002,0
2024-08-05 10:20:12.334236693-03:00,8.0,8.0,781.125,1514.0,b'Shift is not in process',162.334236693,0
2024-08-05 10:20:12.344138037-03:00,8.0,8.0,781.0,1515.125,b'Shift is not in process',162.34413803700002,0
2024-08-05 10:20:12.354051365-03:00,8.0,8.0,781.375,1513.25,b'Shift is not in process',162.354051365,0
2024-08-05 10:20:12.364052446-03:00,8.0,8.0,781.25,1512.125,b'Shift is not in process',162.36405244600002,0
2024-08-05 10:20:12.374133263-03:00,8.0,8.0,781.0,1513.125,b'Shift is not in process',162.374133263,0
2024-08-05 10:20:12.384101108-03:00,8.0,8.0,780.375,1516.0,b'Shift is not in process',162.384101108,0
2024-08-05 10:20:12.394066921-03:00,8.0,8.0,781.5,1516.625,b'Shift is not in process',162.39406692100002,0
2024-08-05 10:20:12.404015516-03:00,8.0,8.0,782.0,1515.0,b'Shift is not in process',162.40401551600002,0
2024-08-05 10:20:12.414077333-03:00,8.0,8.0,782.125,1516.0,b'Shift is not in process',162.41407733300002,0
2024-08-05 10:20:12.423908675-03:00,8.0,8.0,783.375,1517.125,b'Shift is not in process',162.423908675,0
2024-08-05 10:20:12.428381102-03:00,8.0,8.0,783.3212517103593,1517.823727765329,b'Shift is not in process',162.428381102,0
2024-08-05 10:20:12.434309999-03:00,8.0,8.0,783.25,1518.75,b'Shift is not in process',162.43430999900002,0
2024-08-05 10:20:12.444083090-03:00,8.0,8.0,783.0,1519.5,b'Shift is not in process',162.44408309000002,0
2024-08-05 10:20:12.454028654-03:00,8.0,8.0,783.5,1521.0,b'Shift is not in process',162.454028654,0
2024-08-05 10:20:12.464013750-03:00,8.0,8.0,786.0,1523.875,b'Shift is not in process',162.46401375000002,0
2024-08-05 10:20:12.474022314-03:00,8.0,8.0,785.375,1528.5,b'Shift is not in process',162.47402231400002,0
2024-08-05 10:20:12.484050411-03:00,8.0,8.0,784.75,1524.0,b'Shift is not in process',162.484050411,0
2024-08-05 10:20:12.494032491-03:00,8.0,8.0,785.625,1528.25,b'Shift is not in process',162.494032491,0
2024-08-05 10:20:12.504069556-03:00,8.0,8.0,787.75,1532.0,b'Shift is not in process',162.50406955600002,0
2024-08-05 10:20:12.513807146-03:00,8.0,8.0,788.5,1535.125,b'Shift is not in process',162.513807146,0
2024-08-05 10:20:12.523880229-03:00,8.0,8.0,788.625,1534.25,b'Shift is not in process',162.523880229,0
2024-08-05 10:20:12.528224402-03:00,8.0,8.0,788.5722644505155,1534.25,b'Shift is not in process',162.52822440300002,0
2024-08-05 10:20:12.534177301-03:00,8.0,8.0,788.5,1534.25,b'Shift is not in process',162.534177301,0
2024-08-05 10:20:12.544002628-03:00,8.0,8.0,790.125,1536.75,b'Shift is not in process',162.54400262800002,0
2024-08-05 10:20:12.554192214-03:00,8.0,8.0,792.875,1538.25,b'Shift is not in process',162.554192214,0
2024-08-05 10:20:12.563913555-03:00,8.0,8.0,791.5,1536.875,b'Shift is not in process',162.563913555,0
2024-08-05 10:20:12.573902387-03:00,8.0,8.0,792.625,1538.25,b'Shift is not in process',162.573902387,0
2024-08-05 10:20:12.583894219-03:00,8.0,8.0,793.75,1540.875,b'Shift is not in process',162.583894219,0
2024-08-05 10:20:12.593980037-03:00,8.0,8.0,793.5,1540.0,b'Shift is not in process',162.59398003700002,0
2024-08-05 10:20:12.603884132-03:00,8.0,8.0,792.875,1538.25,b'Shift is not in process',162.60388413200002,0
2024-08-05 10:20:12.613786212-03:00,8.0,8.0,794.0,1538.5,b'Shift is not in process',162.613786212,0
2024-08-05 10:20:12.623890030-03:00,8.0,8.0,793.625,1543.0,b'Shift is not in process',162.62389003,0
2024-08-05 10:20:12.628265972-03:00,8.0,8.0,793.6785383651516,1543.4818452863635,b'Shift is not in process',162.628265972,0
2024-08-05 10:20:18.325054595-03:00,8.0,9.0,1044.4821651961004,1458.1874218136488,b'Shift in process',168.325054595,1
2024-08-05 10:20:18.331722525-03:00,8.0,9.0,1044.0,1459.875,b'Shift in process',168.331722525,0
2024-08-05 10:20:18.341503321-03:00,8.0,9.0,1046.25,1459.625,b'Shift in process',168.341503321,0
2024-08-05 10:20:18.351493152-03:00,8.0,9.0,1045.25,1456.5,b'Shift in process',168.35149315200002,0
2024-08-05 10:20:18.361469984-03:00,8.0,9.0,1044.0,1452.875,b'Shift in process',168.36146998400002,0
2024-08-05 10:20:18.371659320-03:00,8.0,9.0,1044.625,1450.5,b'Shift in process',168.37165932000002,0
2024-08-05 10:20:18.381567400-03:00,8.0,9.0,1043.625,1450.5,b'Shift in process',168.38156740000002,0
2024-08-05 10:20:18.391500981-03:00,8.0,9.0,1042.375,1450.75,b'Shift in process',168.391500981,0
2024-08-05 10:20:18.401522313-03:00,8.0,9.0,1039.75,1445.0,b'Shift in process',168.40152231300002,0
2024-08-05 10:20:18.411579162-03:00,8.0,9.0,1039.0,1444.0,b'Shift in process',168.411579162,0
2024-08-05 10:20:18.421339988-03:00,8.0,9.0,1040.875,1446.875,b'Shift in process',168.421339988,0
2024-08-05 10:20:18.425215949-03:00,8.0,9.0,1040.7326210739975,1447.0173789260025,b'Shift in process',168.425215949,0
2024-08-05 10:20:18.431548559-03:00,8.0,9.0,1040.5,1447.25,b'Shift in process',168.43154855900002,0
2024-08-05 10:20:18.441517156-03:00,8.0,9.0,1039.875,1446.125,b'Shift in process',168.441517156,0
2024-08-05 10:20:18.451430736-03:00,8.0,9.0,1038.75,1447.875,b'Shift in process',168.45143073600002,0
2024-08-05 10:20:18.461428068-03:00,8.0,9.0,1039.125,1449.0,b'Shift in process',168.461428068,0
2024-08-05 10:20:18.471491386-03:00,8.0,9.0,1041.5,1454.25,b'Shift in process',168.471491386,0
2024-08-05 10:20:18.481419732-03:00,8.0,9.0,1043.625,1457.75,b'Shift in process',168.481419732,0
2024-08-05 10:20:18.491501300-03:00,8.0,9.0,1045.875,1460.375,b'Shift in process',168.4915013,0
2024-08-05 10:20:18.501515147-03:00,8.0,9.0,1047.625,1465.25,b'Shift in process',168.50151514700002,0
2024-08-05 10:20:18.511436228-03:00,8.0,9.0,1051.25,1474.625,b'Shift in process',168.511436228,0
2024-08-05 10:20:18.521248087-03:00,8.0,9.0,1055.25,1484.0,b'Shift in process',168.521248087,0
2024-08-05 10:20:18.525100515-03:00,8.0,9.0,1056.7944803598432,1484.5148267866143,b'Shift in process',168.525100516,0
2024-08-05 10:20:18.531537159-03:00,8.0,9.0,1059.375,1485.375,b'Shift in process',168.531537159,0
2024-08-05 10:20:18.541401219-03:00,8.0,9.0,1062.25,1491.25,b'Shift in process',168.54140121900002,0
2024-08-05 10:20:18.551678834-03:00,8.0,9.0,1067.875,1502.125,b'Shift in process',168.551678834,0
2024-08-05 10:20:18.561332125-03:00,8.0,9.0,1072.5,1507.75,b'Shift in process',168.561332125,0
2024-08-05 10:20:18.571464956-03:00,8.0,9.0,1072.125,1507.25,b'Shift in process',168.571464956,0
2024-08-05 10:20:18.581389282-03:00,8.0,9.0,1071.625,1503.625,b'Shift in process',168.581389282,0
2024-08-05 10:20:18.591322375-03:00,8.0,9.0,1070.625,1497.375,b'Shift in process',168.591322375,0
2024-08-05 10:20:18.601404189-03:00,8.0,9.0,1069.375,1491.0,b'Shift in process',168.60140418900002,0
2024-08-05 10:20:18.611369033-03:00,8.0,9.0,1066.875,1485.75,b'Shift in process',168.61136903300002,0
2024-08-05 10:20:18.621309345-03:00,8.0,9.0,1064.375,1482.625,b'Shift in process',168.62130934500001,0
2024-08-05 10:20:18.631329939-03:00,8.0,9.0,1061.0,1499.375,b'Shift in process',168.631329939,0
2024-08-05 10:20:18.631925967-03:00,8.0,9.0,1060.8824091110528,1500.1393407781575,b'Shift in process',168.631925967,0
2024-08-05 10:20:18.641467255-03:00,8.0,9.0,1059.0,1512.375,b'Shift in process',168.641467255,0
2024-08-05 10:20:18.651368597-03:00,8.0,9.0,1054.75,1511.375,b'Shift in process',168.65136859700002,0
2024-08-05 10:20:18.661301674-03:00,8.0,9.0,1053.125,1507.25,b'Shift in process',168.66130167400001,0
2024-08-05 10:20:18.671482256-03:00,8.0,9.0,1049.625,1502.5,b'Shift in process',168.67148225600002,0
2024-08-05 10:20:18.681446818-03:00,8.0,9.0,1047.125,1497.25,b'Shift in process',168.681446818,0
2024-08-05 10:20:18.691288408-03:00,8.0,9.0,1044.375,1508.75,b'Shift in process',168.69128840800002,0
2024-08-05 10:20:18.701434240-03:00,8.0,9.0,1043.125,1527.5,b'Shift in process',168.70143424,0
2024-08-05 10:20:18.711363067-03:00,8.0,9.0,1047.0,1533.0,b'Shift in process',168.711363067,0
2024-08-05 10:20:18.721240159-03:00,8.0,9.0,1051.25,1543.125,b'Shift in process',168.72124015900002,0
2024-08-05 10:20:18.724992100-03:00,8.0,9.0,1052.8034396615262,1548.130527798251,b'Shift in process',168.7249921,0
2024-08-05 10:20:18.732108772-03:00,8.0,9.0,1055.75,1557.625,b'Shift in process',168.732108772,0
2024-08-05 10:20:18.741325068-03:00,8.0,9.0,1059.375,1569.375,b'Shift in process',168.741325068,0
2024-08-05 10:20:18.751310645-03:00,8.0,9.0,1060.875,1580.875,b'Shift in process',168.75131064500002,0
2024-08-05 10:20:18.761267222-03:00,8.0,9.0,1061.25,1590.875,b'Shift in process',168.76126722200001,0
2024-08-05 10:20:18.771315552-03:00,8.0,9.0,1061.875,1598.75,b'Shift in process',168.771315552,0
2024-08-05 10:20:18.781331881-03:00,8.0,9.0,1059.0,1610.75,b'Shift in process',168.781331881,0
2024-08-05 10:20:18.791260457-03:00,8.0,9.0,1058.375,1622.375,b'Shift in process',168.79126045700002,0
2024-08-05 10:20:18.801334288-03:00,8.0,9.0,1055.75,1633.0,b'Shift in process',168.80133428800002,0
2024-08-05 10:20:18.811303115-03:00,8.0,9.0,1054.375,1644.5,b'Shift in process',168.81130311500002,0
2024-08-05 10:20:18.821126956-03:00,8.0,9.0,1052.75,1654.875,b'Shift in process',168.821126956,0
2024-08-05 10:20:18.830691806-03:00,8.0,9.0,1051.7526313982044,1662.7431300808314,b'Shift in process',168.830691806,0
2024-08-05 10:20:18.831915802-03:00,8.0,9.0,1051.625,1663.75,b'Shift in process',168.831915802,0
2024-08-05 10:20:18.841331851-03:00,8.0,9.0,1051.625,1672.625,b'Shift in process',168.841331851,0
2024-08-05 10:20:18.851245443-03:00,8.0,9.0,1053.875,1684.125,b'Shift in process',168.851245443,0
2024-08-05 10:20:18.861206756-03:00,8.0,9.0,1059.875,1693.5,b'Shift in process',168.861206756,0
2024-08-05 10:20:18.871340337-03:00,8.0,9.0,1063.875,1701.75,b'Shift in process',168.87134033700002,0
2024-08-05 10:20:18.881224163-03:00,8.0,9.0,1065.875,1711.375,b'Shift in process',168.881224163,0
2024-08-05 10:20:18.891265758-03:00,8.0,9.0,1065.375,1723.0,b'Shift in process',168.891265758,0
2024-08-05 10:20:18.901335073-03:00,8.0,9.0,1065.25,1732.0,b'Shift in process',168.901335073,0
2024-08-05 10:20:18.911244165-03:00,8.0,9.0,1064.25,1740.125,b'Shift in process',168.911244165,0
2024-08-05 10:20:18.921060505-03:00,8.0,9.0,1061.75,1750.0,b'Shift in process',168.921060505,0
2024-08-05 10:20:18.924752445-03:00,8.0,9.0,1061.2133852337436,1753.4879959806665,b'Shift in process',168.92475244500002,0
2024-08-05 10:20:18.931380590-03:00,8.0,9.0,1060.25,1759.75,b'Shift in process',168.93138059,0
2024-08-05 10:20:18.941184899-03:00,8.0,9.0,1059.5,1765.625,b'Shift in process',168.941184899,0
2024-08-05 10:20:18.951206477-03:00,8.0,9.0,1058.75,1774.25,b'Shift in process',168.951206477,0
2024-08-05 10:20:18.961287823-03:00,8.0,9.0,1060.375,1786.125,b'Shift in process',168.96128782300002,0
2024-08-05 10:20:18.971283886-03:00,8.0,9.0,1061.375,1793.375,b'Shift in process',168.971283886,0
2024-08-05 10:20:18.981263964-03:00,8.0,9.0,1063.25,1803.0,b'Shift in process',168.98126396400002,0
2024-08-05 10:20:18.991137305-03:00,8.0,9.0,1063.625,1809.0,b'Shift in process',168.99113730500002,0
2024-08-05 10:20:19.001226636-03:00,8.0,9.0,1063.75,1816.875,b'Shift in process',169.001226636,0
2024-08-05 10:20:19.011203697-03:00,8.0,9.0,1063.75,1824.875,b'Shift in process',169.011203697,0
2024-08-05 10:20:19.021011537-03:00,8.0,9.0,1064.375,1833.25,b'Shift in process',169.02101153700002,0
2024-08-05 10:20:19.031220105-03:00,8.0,9.0,1062.875,1842.75,b'Shift in process',169.03122010500002,0
2024-08-05 10:20:19.031820134-03:00,8.0,9.0,1062.777886934781,1843.0189284882986,b'Shift in process',169.03182013400001,0
2024-08-05 10:20:19.041260434-03:00,8.0,9.0,1061.25,1847.25,b'Shift in process',169.041260434,0
2024-08-05 10:20:19.051141775-03:00,8.0,9.0,1061.375,1853.875,b'Shift in process',169.05114177500002,0
2024-08-05 10:20:19.061195105-03:00,8.0,9.0,1062.0,1863.5,b'Shift in process',169.06119510500002,0
2024-08-05 10:20:19.071183433-03:00,8.0,9.0,1063.875,1869.5,b'Shift in process',169.07118343300002,0
2024-08-05 10:20:19.081127511-03:00,8.0,9.0,1065.375,1873.875,b'Shift in process',169.081127511,0
2024-08-05 10:20:19.091096838-03:00,8.0,9.0,1067.25,1881.625,b'Shift in process',169.091096838,0
2024-08-05 10:20:19.101234420-03:00,8.0,9.0,1070.625,1887.75,b'Shift in process',169.10123442,0
2024-08-05 10:20:19.111151497-03:00,8.0,9.0,1071.375,1893.75,b'Shift in process',169.111151497,0
2024-08-05 10:20:19.120955352-03:00,8.0,9.0,1070.5,1900.75,b'Shift in process',169.120955352,0
2024-08-05 10:20:19.124747279-03:00,8.0,9.0,1070.6369343680778,1903.0322394679645,b'Shift in process',169.12474727900002,0
2024-08-05 10:20:19.131339689-03:00,8.0,9.0,1070.875,1907.0,b'Shift in process',169.13133968900001,0
2024-08-05 10:20:19.141080230-03:00,8.0,9.0,1070.25,1910.75,b'Shift in process',169.14108023,0
2024-08-05 10:20:19.151149826-03:00,8.0,9.0,1070.0,1918.125,b'Shift in process',169.15114982600002,0
2024-08-05 10:20:19.161342939-03:00,8.0,9.0,1070.0,1925.5,b'Shift in process',169.161342939,0
2024-08-05 10:20:19.171142983-03:00,8.0,9.0,1071.25,1931.375,b'Shift in process',169.171142983,0
2024-08-05 10:20:19.181079060-03:00,8.0,9.0,1073.625,1934.625,b'Shift in process',169.18107906,0
2024-08-05 10:20:19.191044387-03:00,8.0,9.0,1077.125,1940.625,b'Shift in process',169.191044387,0
2024-08-05 10:20:19.201113967-03:00,8.0,9.0,1078.5,1947.75,b'Shift in process',169.201113967,0
2024-08-05 10:20:19.211086795-03:00,8.0,9.0,1079.75,1954.75,b'Shift in process',169.211086795,0
2024-08-05 10:20:19.220918635-03:00,8.0,9.0,1080.625,1960.875,b'Shift in process',169.220918635,0
2024-08-05 10:20:19.224730594-03:00,8.0,9.0,1080.4857902790538,1962.870339333561,b'Shift in process',169.22473059400002,0
2024-08-05 10:20:19.231187204-03:00,8.0,9.0,1080.25,1966.25,b'Shift in process',169.231187204,0
2024-08-05 10:20:19.241067530-03:00,8.0,9.0,1080.25,1969.25,b'Shift in process',169.24106753,0
2024-08-05 10:20:19.251161142-03:00,8.0,9.0,1078.125,1976.5,b'Shift in process',169.251161142,0
2024-08-05 10:20:19.261230206-03:00,8.0,9.0,1078.0,1981.75,b'Shift in process',169.26123020600002,0
2024-08-05 10:20:19.271190268-03:00,8.0,9.0,1075.0,1989.625,b'Shift in process',169.271190268,0
2024-08-05 10:20:19.281114360-03:00,8.0,9.0,1073.75,1992.125,b'Shift in process',169.28111436,0
2024-08-05 10:20:19.291019687-03:00,8.0,9.0,1071.875,1997.875,b'Shift in process',169.29101968700002,0
2024-08-05 10:20:19.301137268-03:00,8.0,9.0,1075.0,2003.875,b'Shift in process',169.30113726800002,0
2024-08-05 10:20:19.311046344-03:00,8.0,9.0,1077.625,2009.625,b'Shift in process',169.311046344,0
2024-08-05 10:20:19.320870184-03:00,8.0,9.0,1079.75,2013.75,b'Shift in process',169.320870184,0
2024-08-05 10:20:19.324646127-03:00,8.0,9.0,1080.4330839355948,2015.0250900131105,b'Shift in process',169.32464612700002,0
2024-08-05 10:20:19.331234786-03:00,8.0,9.0,1081.625,2017.25,b'Shift in process',169.331234786,0
2024-08-05 10:20:19.340979078-03:00,8.0,9.0,1081.25,2025.25,b'Shift in process',169.340979078,0
2024-08-05 10:20:19.351128941-03:00,8.0,9.0,1080.75,2030.625,b'Shift in process',169.351128941,0
2024-08-05 10:20:19.361282038-03:00,8.0,9.0,1080.125,2032.75,b'Shift in process',169.361282038,0
2024-08-05 10:20:19.371191818-03:00,8.0,9.0,1078.75,2038.5,b'Shift in process',169.371191818,0
2024-08-05 10:20:19.380995892-03:00,8.0,9.0,1077.0,2042.125,b'Shift in process',169.38099589200002,0
2024-08-05 10:20:19.391009486-03:00,8.0,9.0,1076.75,2047.0,b'Shift in process',169.391009486,0
2024-08-05 10:20:19.401006799-03:00,8.0,9.0,1075.125,2053.0,b'Shift in process',169.40100679900002,0
2024-08-05 10:20:19.411059894-03:00,8.0,9.0,1075.375,2056.25,b'Shift in process',169.411059894,0
2024-08-05 10:20:19.420856718-03:00,8.0,9.0,1076.125,2057.0,b'Shift in process',169.420856718,0
2024-08-05 10:20:19.430361317-03:00,8.0,9.0,1079.1149513194146,2059.5469955683902,b'Shift in process',169.430361317,0
2024-08-05 10:20:19.431585328-03:00,8.0,9.0,1079.5,2059.875,b'Shift in process',169.431585328,0
2024-08-05 10:20:19.440981878-03:00,8.0,9.0,1081.0,2064.75,b'Shift in process',169.440981878,0
2024-08-05 10:20:19.451171492-03:00,8.0,9.0,1080.625,2064.5,b'Shift in process',169.45117149200001,0
2024-08-05 10:20:19.461261056-03:00,8.0,9.0,1079.875,2067.375,b'Shift in process',169.461261056,0
2024-08-05 10:20:19.471157101-03:00,8.0,9.0,1078.875,2067.375,b'Shift in process',169.47115710100002,0
2024-08-05 10:20:19.480928690-03:00,8.0,9.0,1076.5,2066.75,b'Shift in process',169.48092869,0
2024-08-05 10:20:19.491154555-03:00,8.0,9.0,1075.875,2065.0,b'Shift in process',169.491154555,0
2024-08-05 10:20:19.501032349-03:00,8.0,9.0,1075.25,2064.375,b'Shift in process',169.501032349,0
2024-08-05 10:20:19.510953677-03:00,8.0,9.0,1072.625,2060.5,b'Shift in process',169.510953677,0
2024-08-05 10:20:19.520749515-03:00,8.0,9.0,1072.75,2061.0,b'Shift in process',169.52074951600002,0
2024-08-05 10:20:19.524505974-03:00,8.0,9.0,1073.0225533363543,2062.317341125712,b'Shift in process',169.52450597400002,0
2024-08-05 10:20:19.531086368-03:00,8.0,9.0,1073.5,2064.625,b'Shift in process',169.53108636800002,0
2024-08-05 10:20:19.540870675-03:00,8.0,9.0,1075.5,2062.75,b'Shift in process',169.540870675,0
2024-08-05 10:20:19.551208542-03:00,8.0,9.0,1077.625,2062.0,b'Shift in process',169.551208542,0
2024-08-05 10:20:19.561141385-03:00,8.0,9.0,1078.5,2059.375,b'Shift in process',169.561141385,0
